AT,Austria,AB,Burgenland
AT,Austria,BC,Karnten
AT,Austria,MB,Niederosterreich
AT,Austria,NB,Oberosterreich
AT,Austria,NL,Salzburg
AT,Austria,NT,Steiermark
AT,Austria,NS,Tirol
AT,Austria,NU,Vorarlberg
AT,Austria,ON,Wien
