BE,Belgium,VAN,Antwerpen
BE,Belgium,WBR,Brabant Wallon
BE,Belgium,BRU,Brussels
BE,Belgium,WHT,Hainaut
BE,Belgium,WLG,Liege
BE,Belgium,VLI,Limburg
BE,Belgium,WLX,Luxembourg
BE,Belgium,WNA,Namur
BE,Belgium,VOV,Oost-Vlaanderen
BE,Belgium,VBR,Vlaams Brabant
BE,Belgium,VWV,West-Vlaanderen
